[08/28 17:37:04 d2.utils.events]:  eta: 0:04:36  iter: 1659  total_loss: 0.7575  loss_cls: 0.2558  loss_box_reg: 0.268  loss_mask: 0.1634  loss_rpn_cls: 0.006708  loss_rpn_loc: 0.09468  time: 0.2029  data_time: 0.0017  lr: 0.00025  max_mem: 1980M
[08/28 17:37:08 d2.utils.events]:  eta: 0:04:32  iter: 1679  total_loss: 0.8846  loss_cls: 0.2835  loss_box_reg: 0.272  loss_mask: 0.1823  loss_rpn_cls: 0.01122  loss_rpn_loc: 0.09202  time: 0.2030  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:37:12 d2.utils.events]:  eta: 0:04:28  iter: 1699  total_loss: 0.8008  loss_cls: 0.2638  loss_box_reg: 0.2936  loss_mask: 0.1751  loss_rpn_cls: 0.006185  loss_rpn_loc: 0.08962  time: 0.2030  data_time: 0.0016  lr: 0.00025  max_mem: 1980M
[08/28 17:37:17 d2.utils.events]:  eta: 0:04:24  iter: 1719  total_loss: 0.9056  loss_cls: 0.2742  loss_box_reg: 0.3032  loss_mask: 0.1846  loss_rpn_cls: 0.007208  loss_rpn_loc: 0.09128  time: 0.2031  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:37:21 d2.utils.events]:  eta: 0:04:20  iter: 1739  total_loss: 0.8227  loss_cls: 0.2674  loss_box_reg: 0.2738  loss_mask: 0.1745  loss_rpn_cls: 0.007955  loss_rpn_loc: 0.09285  time: 0.2031  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:37:25 d2.utils.events]:  eta: 0:04:16  iter: 1759  total_loss: 0.79  loss_cls: 0.2233  loss_box_reg: 0.2552  loss_mask: 0.1718  loss_rpn_cls: 0.00664  loss_rpn_loc: 0.08738  time: 0.2031  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:37:29 d2.utils.events]:  eta: 0:04:12  iter: 1779  total_loss: 0.8594  loss_cls: 0.2788  loss_box_reg: 0.2956  loss_mask: 0.1809  loss_rpn_cls: 0.008911  loss_rpn_loc: 0.08856  time: 0.2032  data_time: 0.0016  lr: 0.00025  max_mem: 1980M
[08/28 17:37:33 d2.utils.events]:  eta: 0:04:08  iter: 1799  total_loss: 0.8015  loss_cls: 0.2611  loss_box_reg: 0.272  loss_mask: 0.1709  loss_rpn_cls: 0.008792  loss_rpn_loc: 0.0919  time: 0.2032  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:37:37 d2.utils.events]:  eta: 0:04:03  iter: 1819  total_loss: 0.794  loss_cls: 0.2531  loss_box_reg: 0.2552  loss_mask: 0.1702  loss_rpn_cls: 0.008918  loss_rpn_loc: 0.08169  time: 0.2032  data_time: 0.0017  lr: 0.00025  max_mem: 1980M
[08/28 17:37:41 d2.utils.events]:  eta: 0:03:59  iter: 1839  total_loss: 0.8414  loss_cls: 0.2408  loss_box_reg: 0.2871  loss_mask: 0.1793  loss_rpn_cls: 0.006547  loss_rpn_loc: 0.09045  time: 0.2033  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:37:45 d2.utils.events]:  eta: 0:03:55  iter: 1859  total_loss: 0.8407  loss_cls: 0.2631  loss_box_reg: 0.2917  loss_mask: 0.1769  loss_rpn_cls: 0.01364  loss_rpn_loc: 0.09044  time: 0.2033  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:37:50 d2.utils.events]:  eta: 0:03:51  iter: 1879  total_loss: 0.8666  loss_cls: 0.2309  loss_box_reg: 0.2847  loss_mask: 0.1927  loss_rpn_cls: 0.004175  loss_rpn_loc: 0.09322  time: 0.2033  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:37:54 d2.utils.events]:  eta: 0:03:47  iter: 1899  total_loss: 0.791  loss_cls: 0.2379  loss_box_reg: 0.2742  loss_mask: 0.1788  loss_rpn_cls: 0.005241  loss_rpn_loc: 0.0932  time: 0.2034  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:37:58 d2.utils.events]:  eta: 0:03:43  iter: 1919  total_loss: 0.815  loss_cls: 0.2627  loss_box_reg: 0.2831  loss_mask: 0.1731  loss_rpn_cls: 0.005758  loss_rpn_loc: 0.09234  time: 0.2035  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:38:02 d2.utils.events]:  eta: 0:03:39  iter: 1939  total_loss: 0.821  loss_cls: 0.2393  loss_box_reg: 0.2833  loss_mask: 0.1826  loss_rpn_cls: 0.004513  loss_rpn_loc: 0.08846  time: 0.2037  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:38:07 d2.utils.events]:  eta: 0:03:35  iter: 1959  total_loss: 0.733  loss_cls: 0.2367  loss_box_reg: 0.244  loss_mask: 0.1722  loss_rpn_cls: 0.004817  loss_rpn_loc: 0.08606  time: 0.2040  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:38:12 d2.utils.events]:  eta: 0:03:31  iter: 1979  total_loss: 0.8236  loss_cls: 0.2433  loss_box_reg: 0.2607  loss_mask: 0.1826  loss_rpn_cls: 0.00585  loss_rpn_loc: 0.08964  time: 0.2042  data_time: 0.0016  lr: 0.00025  max_mem: 1980M
[08/28 17:38:16 d2.utils.events]:  eta: 0:03:27  iter: 1999  total_loss: 0.8011  loss_cls: 0.2519  loss_box_reg: 0.2639  loss_mask: 0.1697  loss_rpn_cls: 0.005467  loss_rpn_loc: 0.08601  time: 0.2044  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:38:21 d2.utils.events]:  eta: 0:03:23  iter: 2019  total_loss: 0.7942  loss_cls: 0.2278  loss_box_reg: 0.2786  loss_mask: 0.1808  loss_rpn_cls: 0.005837  loss_rpn_loc: 0.08974  time: 0.2047  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:38:25 d2.utils.events]:  eta: 0:03:18  iter: 2039  total_loss: 0.6964  loss_cls: 0.2097  loss_box_reg: 0.2238  loss_mask: 0.1508  loss_rpn_cls: 0.004343  loss_rpn_loc: 0.08397  time: 0.2049  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:38:30 d2.utils.events]:  eta: 0:03:14  iter: 2059  total_loss: 0.7344  loss_cls: 0.2008  loss_box_reg: 0.2651  loss_mask: 0.1749  loss_rpn_cls: 0.009304  loss_rpn_loc: 0.09115  time: 0.2052  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:38:34 d2.utils.events]:  eta: 0:03:10  iter: 2079  total_loss: 0.7049  loss_cls: 0.1841  loss_box_reg: 0.2479  loss_mask: 0.1695  loss_rpn_cls: 0.005611  loss_rpn_loc: 0.08183  time: 0.2053  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:38:39 d2.utils.events]:  eta: 0:03:06  iter: 2099  total_loss: 0.744  loss_cls: 0.2348  loss_box_reg: 0.2589  loss_mask: 0.1619  loss_rpn_cls: 0.005525  loss_rpn_loc: 0.08713  time: 0.2054  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:38:43 d2.utils.events]:  eta: 0:03:02  iter: 2119  total_loss: 0.6593  loss_cls: 0.2059  loss_box_reg: 0.2221  loss_mask: 0.1523  loss_rpn_cls: 0.007548  loss_rpn_loc: 0.08286  time: 0.2055  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:38:47 d2.utils.events]:  eta: 0:02:58  iter: 2139  total_loss: 0.6917  loss_cls: 0.1889  loss_box_reg: 0.2614  loss_mask: 0.1585  loss_rpn_cls: 0.004787  loss_rpn_loc: 0.08546  time: 0.2057  data_time: 0.0011  lr: 0.00025  max_mem: 1980M
[08/28 17:38:52 d2.utils.events]:  eta: 0:02:54  iter: 2159  total_loss: 0.7054  loss_cls: 0.1751  loss_box_reg: 0.2552  loss_mask: 0.1743  loss_rpn_cls: 0.00536  loss_rpn_loc: 0.07815  time: 0.2058  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:38:56 d2.utils.events]:  eta: 0:02:50  iter: 2179  total_loss: 0.7403  loss_cls: 0.2112  loss_box_reg: 0.2463  loss_mask: 0.182  loss_rpn_cls: 0.006591  loss_rpn_loc: 0.08619  time: 0.2058  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:39:00 d2.utils.events]:  eta: 0:02:46  iter: 2199  total_loss: 0.6459  loss_cls: 0.1758  loss_box_reg: 0.2245  loss_mask: 0.1512  loss_rpn_cls: 0.004477  loss_rpn_loc: 0.08078  time: 0.2058  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:39:04 d2.utils.events]:  eta: 0:02:42  iter: 2219  total_loss: 0.6856  loss_cls: 0.1771  loss_box_reg: 0.2281  loss_mask: 0.167  loss_rpn_cls: 0.006777  loss_rpn_loc: 0.08509  time: 0.2058  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:39:09 d2.utils.events]:  eta: 0:02:38  iter: 2239  total_loss: 0.7521  loss_cls: 0.1973  loss_box_reg: 0.2589  loss_mask: 0.1857  loss_rpn_cls: 0.005395  loss_rpn_loc: 0.08342  time: 0.2059  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:39:13 d2.utils.events]:  eta: 0:02:34  iter: 2259  total_loss: 0.7339  loss_cls: 0.1898  loss_box_reg: 0.2469  loss_mask: 0.1732  loss_rpn_cls: 0.002971  loss_rpn_loc: 0.08599  time: 0.2060  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:39:17 d2.utils.events]:  eta: 0:02:30  iter: 2279  total_loss: 0.6793  loss_cls: 0.1778  loss_box_reg: 0.2407  loss_mask: 0.1592  loss_rpn_cls: 0.00548  loss_rpn_loc: 0.08352  time: 0.2061  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:39:22 d2.utils.events]:  eta: 0:02:25  iter: 2299  total_loss: 0.6912  loss_cls: 0.1978  loss_box_reg: 0.249  loss_mask: 0.1587  loss_rpn_cls: 0.00509  loss_rpn_loc: 0.07817  time: 0.2063  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:39:26 d2.utils.events]:  eta: 0:02:21  iter: 2319  total_loss: 0.6875  loss_cls: 0.1765  loss_box_reg: 0.2115  loss_mask: 0.1734  loss_rpn_cls: 0.00395  loss_rpn_loc: 0.07995  time: 0.2064  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:39:30 d2.utils.events]:  eta: 0:02:17  iter: 2339  total_loss: 0.7042  loss_cls: 0.1929  loss_box_reg: 0.2645  loss_mask: 0.1731  loss_rpn_cls: 0.006802  loss_rpn_loc: 0.0864  time: 0.2064  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:39:35 d2.utils.events]:  eta: 0:02:13  iter: 2359  total_loss: 0.694  loss_cls: 0.1915  loss_box_reg: 0.2456  loss_mask: 0.1559  loss_rpn_cls: 0.004249  loss_rpn_loc: 0.08491  time: 0.2065  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:39:39 d2.utils.events]:  eta: 0:02:09  iter: 2379  total_loss: 0.6012  loss_cls: 0.1784  loss_box_reg: 0.2176  loss_mask: 0.1679  loss_rpn_cls: 0.003853  loss_rpn_loc: 0.08351  time: 0.2066  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:39:43 d2.utils.events]:  eta: 0:02:05  iter: 2399  total_loss: 0.6611  loss_cls: 0.1812  loss_box_reg: 0.2256  loss_mask: 0.1477  loss_rpn_cls: 0.007017  loss_rpn_loc: 0.08504  time: 0.2066  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:39:48 d2.utils.events]:  eta: 0:02:01  iter: 2419  total_loss: 0.6568  loss_cls: 0.1476  loss_box_reg: 0.2319  loss_mask: 0.1763  loss_rpn_cls: 0.003956  loss_rpn_loc: 0.0874  time: 0.2067  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:39:52 d2.utils.events]:  eta: 0:01:57  iter: 2439  total_loss: 0.721  loss_cls: 0.197  loss_box_reg: 0.2396  loss_mask: 0.1669  loss_rpn_cls: 0.007295  loss_rpn_loc: 0.08367  time: 0.2067  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:39:56 d2.utils.events]:  eta: 0:01:53  iter: 2459  total_loss: 0.6713  loss_cls: 0.1657  loss_box_reg: 0.2277  loss_mask: 0.1555  loss_rpn_cls: 0.007431  loss_rpn_loc: 0.08447  time: 0.2068  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:40:00 d2.utils.events]:  eta: 0:01:49  iter: 2479  total_loss: 0.6379  loss_cls: 0.1308  loss_box_reg: 0.2282  loss_mask: 0.1519  loss_rpn_cls: 0.006834  loss_rpn_loc: 0.0838  time: 0.2068  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:05 d2.utils.events]:  eta: 0:01:45  iter: 2499  total_loss: 0.682  loss_cls: 0.1728  loss_box_reg: 0.229  loss_mask: 0.1681  loss_rpn_cls: 0.003421  loss_rpn_loc: 0.0797  time: 0.2069  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:09 d2.utils.events]:  eta: 0:01:41  iter: 2519  total_loss: 0.7418  loss_cls: 0.1643  loss_box_reg: 0.2491  loss_mask: 0.1659  loss_rpn_cls: 0.0098  loss_rpn_loc: 0.09026  time: 0.2070  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:13 d2.utils.events]:  eta: 0:01:37  iter: 2539  total_loss: 0.6754  loss_cls: 0.1678  loss_box_reg: 0.2358  loss_mask: 0.1663  loss_rpn_cls: 0.004528  loss_rpn_loc: 0.08729  time: 0.2071  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:40:18 d2.utils.events]:  eta: 0:01:33  iter: 2559  total_loss: 0.6518  loss_cls: 0.148  loss_box_reg: 0.2149  loss_mask: 0.1568  loss_rpn_cls: 0.003214  loss_rpn_loc: 0.0785  time: 0.2071  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:22 d2.utils.events]:  eta: 0:01:29  iter: 2579  total_loss: 0.6631  loss_cls: 0.1503  loss_box_reg: 0.2186  loss_mask: 0.154  loss_rpn_cls: 0.004607  loss_rpn_loc: 0.07677  time: 0.2071  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:40:26 d2.utils.events]:  eta: 0:01:24  iter: 2599  total_loss: 0.641  loss_cls: 0.1463  loss_box_reg: 0.2144  loss_mask: 0.1653  loss_rpn_cls: 0.003599  loss_rpn_loc: 0.07837  time: 0.2072  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:40:30 d2.utils.events]:  eta: 0:01:20  iter: 2619  total_loss: 0.6354  loss_cls: 0.1578  loss_box_reg: 0.2251  loss_mask: 0.1575  loss_rpn_cls: 0.005005  loss_rpn_loc: 0.07855  time: 0.2072  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:40:34 d2.utils.events]:  eta: 0:01:16  iter: 2639  total_loss: 0.5683  loss_cls: 0.1268  loss_box_reg: 0.2137  loss_mask: 0.1476  loss_rpn_cls: 0.003473  loss_rpn_loc: 0.07518  time: 0.2072  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:40:39 d2.utils.events]:  eta: 0:01:12  iter: 2659  total_loss: 0.5901  loss_cls: 0.1194  loss_box_reg: 0.2232  loss_mask: 0.1578  loss_rpn_cls: 0.006513  loss_rpn_loc: 0.07635  time: 0.2072  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:43 d2.utils.events]:  eta: 0:01:08  iter: 2679  total_loss: 0.6252  loss_cls: 0.1481  loss_box_reg: 0.212  loss_mask: 0.1667  loss_rpn_cls: 0.004872  loss_rpn_loc: 0.07309  time: 0.2073  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:47 d2.utils.events]:  eta: 0:01:03  iter: 2699  total_loss: 0.6073  loss_cls: 0.1511  loss_box_reg: 0.2082  loss_mask: 0.1591  loss_rpn_cls: 0.005772  loss_rpn_loc: 0.07598  time: 0.2073  data_time: 0.0015  lr: 0.00025  max_mem: 1980M
[08/28 17:40:51 d2.utils.events]:  eta: 0:00:59  iter: 2719  total_loss: 0.6289  loss_cls: 0.142  loss_box_reg: 0.2267  loss_mask: 0.1593  loss_rpn_cls: 0.005488  loss_rpn_loc: 0.07398  time: 0.2073  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:40:55 d2.utils.events]:  eta: 0:00:55  iter: 2739  total_loss: 0.6466  loss_cls: 0.1519  loss_box_reg: 0.2349  loss_mask: 0.1679  loss_rpn_cls: 0.004577  loss_rpn_loc: 0.07501  time: 0.2073  data_time: 0.0011  lr: 0.00025  max_mem: 1980M
[08/28 17:41:00 d2.utils.events]:  eta: 0:00:51  iter: 2759  total_loss: 0.6213  loss_cls: 0.127  loss_box_reg: 0.2222  loss_mask: 0.1637  loss_rpn_cls: 0.0041  loss_rpn_loc: 0.07241  time: 0.2073  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:41:04 d2.utils.events]:  eta: 0:00:46  iter: 2779  total_loss: 0.5983  loss_cls: 0.1368  loss_box_reg: 0.2043  loss_mask: 0.1386  loss_rpn_cls: 0.003081  loss_rpn_loc: 0.07872  time: 0.2073  data_time: 0.0012  lr: 0.00025  max_mem: 1980M
[08/28 17:41:08 d2.utils.events]:  eta: 0:00:42  iter: 2799  total_loss: 0.5603  loss_cls: 0.1151  loss_box_reg: 0.1955  loss_mask: 0.1457  loss_rpn_cls: 0.002961  loss_rpn_loc: 0.07154  time: 0.2074  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:41:12 d2.utils.events]:  eta: 0:00:38  iter: 2819  total_loss: 0.6011  loss_cls: 0.1218  loss_box_reg: 0.2105  loss_mask: 0.1601  loss_rpn_cls: 0.007825  loss_rpn_loc: 0.07642  time: 0.2074  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:41:16 d2.utils.events]:  eta: 0:00:34  iter: 2839  total_loss: 0.5664  loss_cls: 0.1189  loss_box_reg: 0.2024  loss_mask: 0.1463  loss_rpn_cls: 0.004649  loss_rpn_loc: 0.07593  time: 0.2074  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:41:21 d2.utils.events]:  eta: 0:00:29  iter: 2859  total_loss: 0.5836  loss_cls: 0.1335  loss_box_reg: 0.2244  loss_mask: 0.1629  loss_rpn_cls: 0.001984  loss_rpn_loc: 0.07337  time: 0.2074  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:41:25 d2.utils.events]:  eta: 0:00:25  iter: 2879  total_loss: 0.5648  loss_cls: 0.1137  loss_box_reg: 0.2041  loss_mask: 0.1502  loss_rpn_cls: 0.003602  loss_rpn_loc: 0.07122  time: 0.2074  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:41:29 d2.utils.events]:  eta: 0:00:21  iter: 2899  total_loss: 0.6031  loss_cls: 0.1412  loss_box_reg: 0.2252  loss_mask: 0.1479  loss_rpn_cls: 0.003366  loss_rpn_loc: 0.07525  time: 0.2075  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:41:33 d2.utils.events]:  eta: 0:00:17  iter: 2919  total_loss: 0.5948  loss_cls: 0.1443  loss_box_reg: 0.2135  loss_mask: 0.1553  loss_rpn_cls: 0.00532  loss_rpn_loc: 0.0732  time: 0.2075  data_time: 0.0016  lr: 0.00025  max_mem: 1980M
[08/28 17:41:37 d2.utils.events]:  eta: 0:00:12  iter: 2939  total_loss: 0.6492  loss_cls: 0.1515  loss_box_reg: 0.2239  loss_mask: 0.1613  loss_rpn_cls: 0.006392  loss_rpn_loc: 0.07783  time: 0.2075  data_time: 0.0014  lr: 0.00025  max_mem: 1980M
[08/28 17:41:42 d2.utils.events]:  eta: 0:00:08  iter: 2959  total_loss: 0.5595  loss_cls: 0.1071  loss_box_reg: 0.2034  loss_mask: 0.1442  loss_rpn_cls: 0.003849  loss_rpn_loc: 0.08052  time: 0.2075  data_time: 0.0016  lr: 0.00025  max_mem: 1980M
[08/28 17:41:46 d2.utils.events]:  eta: 0:00:04  iter: 2979  total_loss: 0.555  loss_cls: 0.1095  loss_box_reg: 0.2058  loss_mask: 0.1406  loss_rpn_cls: 0.002844  loss_rpn_loc: 0.07374  time: 0.2075  data_time: 0.0016  lr: 0.00025  max_mem: 1980M
[08/28 17:41:50 d2.utils.events]:  eta: 0:00:00  iter: 2999  total_loss: 0.5787  loss_cls: 0.1436  loss_box_reg: 0.2004  loss_mask: 0.1501  loss_rpn_cls: 0.002813  loss_rpn_loc: 0.07772  time: 0.2075  data_time: 0.0013  lr: 0.00025  max_mem: 1980M
[08/28 17:41:50 d2.engine.hooks]: Overall training speed: 2998 iterations in 0:10:22 (0.2075 s / it)
[08/28 17:41:50 d2.engine.hooks]: Total training time: 0:10:22 (0:00:00 on hooks)
[08/28 17:41:50 d2.data.datasets.coco]: Loaded 1 images in COCO format from ../../dataset/annotations/val_annotations.json
[08/28 17:41:50 d2.data.build]: Distribution of instances among all 20 categories:
|   category   | #instances   |   category   | #instances   |   category    | #instances   |
|:------------:|:-------------|:------------:|:-------------|:-------------:|:-------------|
|     jug      | 7            |    crimp     | 5            |     pinch     | 0            |
|    pocket    | 0            |    sloper    | 1            |     edge      | 2            |
|     jib      | 0            |    volume    | 0            |  slopey_jug   | 0            |
| slopey_crimp | 3            | slopey_pinch | 0            | slopey_pocket | 0            |
| slopey_edge  | 1            |  slopey_jib  | 0            | slopey_volume | 0            |
|  crimpy_jug  | 0            | crimpy_pinch | 0            | crimpy_pocket | 0            |
| crimpy_edge  | 0            |  crimpy_jib  | 0            |               |              |
|    total     | 19           |              |              |               |              |
[08/28 17:41:50 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in inference: [ResizeShortestEdge(short_edge_length=(800, 800), max_size=1333, sample_style='choice')]
[08/28 17:41:50 d2.data.common]: Serializing 1 elements to byte tensors and concatenating them all ...
[08/28 17:41:50 d2.data.common]: Serialized dataset takes 0.00 MiB
WARNING [08/28 17:41:50 d2.engine.defaults]: No evaluator found. Use `DefaultTrainer.test(evaluators=)`, or implement its `build_evaluator` method.
